transaction_id,transaction_date,transaction_time,transaction_amount,transaction_category,customer_location,merchant_name,merchant_location,transaction_mode,amount_paid,previous_transactions_count,merchant_category,credit_card_id,status
223,2024-10-02,1:04:32,3647.65,Furniture,Mumbai,Big Bazaar,Mumbai,POS,3647.65,13,Apparel,2458,Failed
224,2024-10-02,2:01:13,950.75,Clothing,Kolkata,More,Mumbai,Online,950.75,4,Retail,1462,Failed
225,2024-10-02,0:39:44,3148.31,Furniture,Mumbai,D Mart,Mumbai,Online,3148.31,9,Furniture,2684,Success
226,2024-10-02,19:33:45,2947.45,Healthcare,Mumbai,More,Pune,ATM,2947.45,9,Furniture,1760,Success
227,2024-10-02,16:35:52,1917.71,Groceries,Bangalore,More,Mumbai,POS,1917.71,20,Furniture,1985,Pending
228,2024-10-02,4:09:55,670.54,Healthcare,Bangalore,More,Pune,POS,670.54,13,Furniture,2834,Pending
229,2024-10-02,12:20:16,4953.64,Electronics,Kolkata,More,Delhi,POS,4953.64,19,Apparel,2458,Pending
230,2024-10-02,22:36:14,1041.25,Furniture,Chennai,Reliance Fresh,Hyderabad,ATM,1041.25,10,Retail,979,Failed
231,2024-10-02,13:06:55,4586.34,Groceries,Delhi,Metro,Chennai,POS,4586.34,2,Apparel,3001,Failed
232,2024-10-02,16:22:51,3069.58,Electronics,Delhi,D Mart,Pune,POS,3069.58,14,Grocery,1027,Success
233,2024-10-02,1:40:19,3816.36,Healthcare,Kolkata,Easy Day,Hyderabad,POS,3816.36,19,Furniture,2188,Success
234,2024-10-02,6:20:22,4980.52,Furniture,Pune,Croma,Mumbai,ATM,4980.52,9,Grocery,1364,Failed
235,2024-10-02,5:02:23,4316.55,Electronics,Mumbai,More,Chennai,Online,4316.55,17,Apparel,1199,Pending
236,2024-10-02,7:46:57,4299.13,Groceries,Mumbai,Reliance Fresh,Mumbai,Online,4299.13,1,Electronics,1876,Success
237,2024-10-02,22:35:08,4323.29,Healthcare,Pune,More,Delhi,POS,4323.29,20,Furniture,2161,Pending
238,2024-10-02,13:18:26,3179.63,Healthcare,Chennai,D Mart,Mumbai,Online,3179.63,15,Retail,594,Pending
239,2024-10-02,13:28:14,4263.26,Healthcare,Kolkata,Croma,Bangalore,ATM,4263.26,17,Retail,2063,Success
240,2024-10-02,9:42:16,4867.29,Furniture,Bangalore,Reliance Fresh,Hyderabad,Online,4867.29,6,Retail,2137,Failed
241,2024-10-02,12:09:39,4760.61,Clothing,Hyderabad,Spencer's,Kolkata,Online,4760.61,19,Apparel,1982,Pending
242,2024-10-02,2:25:39,2182.1,Groceries,Hyderabad,V-Mart,Mumbai,Online,2182.1,9,Furniture,596,Success
243,2024-10-02,17:43:01,2384.54,Clothing,Chennai,D Mart,Pune,Online,2384.54,7,Apparel,1054,Pending
244,2024-10-02,15:40:24,883.08,Healthcare,Chennai,Reliance Fresh,Pune,ATM,883.08,3,Grocery,2286,Pending
245,2024-10-02,0:56:44,4509.45,Healthcare,Bangalore,More,Hyderabad,ATM,4509.45,14,Furniture,2306,Pending
246,2024-10-02,0:09:55,1176.97,Furniture,Hyderabad,Metro,Kolkata,ATM,1176.97,2,Electronics,2973,Success
247,2024-10-02,3:05:47,3149.79,Electronics,Kolkata,Croma,Bangalore,Online,3149.79,19,Apparel,1747,Success
248,2024-10-02,3:13:31,2095.75,Groceries,Chennai,More,Kolkata,Online,2095.75,6,Apparel,997,Failed
249,2024-10-02,19:13:17,3533.87,Healthcare,Hyderabad,D Mart,Bangalore,ATM,3533.87,13,Electronics,2455,Success
250,2024-10-02,16:24:58,4005.64,Furniture,Hyderabad,More,Delhi,POS,4005.64,2,Furniture,2135,Failed
251,2024-10-02,5:35:05,3659.05,Clothing,Pune,Croma,Chennai,POS,3659.05,18,Grocery,3191,Pending
252,2024-10-02,9:39:56,1691.74,Healthcare,Chennai,D Mart,Bangalore,POS,1691.74,17,Electronics,1710,Success
253,2024-10-02,14:55:02,791.42,Groceries,Delhi,Reliance Fresh,Bangalore,Online,791.42,13,Grocery,603,Success
254,2024-10-02,15:41:44,4915.52,Clothing,Hyderabad,D Mart,Pune,ATM,4915.52,14,Electronics,1608,Pending
255,2024-10-02,3:52:57,2960.2,Groceries,Hyderabad,Croma,Pune,Online,2960.2,9,Furniture,1192,Failed
256,2024-10-02,11:12:49,2897.17,Healthcare,Delhi,More,Mumbai,POS,2897.17,5,Electronics,3192,Failed
257,2024-10-02,2:22:40,2657.86,Healthcare,Chennai,Reliance Fresh,Hyderabad,Online,2657.86,14,Retail,1088,Pending
258,2024-10-02,4:14:37,4248.59,Groceries,Bangalore,More,Delhi,Online,4248.59,19,Grocery,791,Failed
259,2024-10-02,5:11:54,3475.32,Healthcare,Kolkata,Croma,Pune,Online,3475.32,14,Retail,1723,Success
260,2024-10-02,5:09:36,1460.05,Furniture,Mumbai,Croma,Delhi,Online,1460.05,2,Electronics,2827,Failed
261,2024-10-02,23:02:30,3003.32,Groceries,Chennai,More,Pune,ATM,3003.32,1,Grocery,2613,Failed
262,2024-10-02,6:46:05,4578.93,Clothing,Pune,Big Bazaar,Chennai,Online,4578.93,9,Retail,2338,Pending
263,2024-10-02,9:51:48,938.13,Clothing,Kolkata,More,Pune,Online,938.13,10,Electronics,1957,Success
264,2024-10-02,13:24:08,4044.64,Furniture,Chennai,Metro,Chennai,ATM,4044.64,16,Retail,2758,Pending
265,2024-10-02,11:02:38,1070.5,Clothing,Hyderabad,More,Hyderabad,ATM,1070.5,2,Furniture,2850,Pending
266,2024-10-02,0:12:51,4803.92,Groceries,Pune,HyperCity,Chennai,ATM,4803.92,5,Retail,1181,Failed
267,2024-10-02,16:12:54,858.29,Clothing,Chennai,Easy Day,Pune,Online,858.29,8,Electronics,1657,Pending
268,2024-10-02,19:11:11,1331.19,Furniture,Kolkata,More,Bangalore,ATM,1331.19,14,Furniture,2793,Pending
269,2024-10-02,14:24:46,2922.82,Electronics,Kolkata,More,Chennai,ATM,2922.82,20,Furniture,1470,Failed
270,2024-10-02,17:40:12,1902.27,Healthcare,Chennai,More,Bangalore,ATM,1902.27,3,Electronics,1818,Failed
271,2024-10-02,5:42:47,3147.58,Clothing,Pune,More,Mumbai,Online,3147.58,20,Grocery,1046,Pending
272,2024-10-02,10:47:12,3195.99,Electronics,Mumbai,More,Bangalore,Online,3195.99,13,Retail,2189,Failed
273,2024-10-02,15:46:39,1010.25,Furniture,Mumbai,HyperCity,Kolkata,ATM,1010.25,2,Grocery,3096,Pending
274,2024-10-02,8:06:50,2920.18,Healthcare,Pune,Reliance Fresh,Delhi,POS,2920.18,11,Grocery,1682,Failed
275,2024-10-02,6:58:04,4891.39,Electronics,Mumbai,More,Hyderabad,POS,4891.39,11,Electronics,1896,Pending
276,2024-10-02,18:43:50,751.15,Furniture,Mumbai,HyperCity,Mumbai,ATM,751.15,19,Electronics,3134,Success
277,2024-10-02,12:45:31,1844.21,Healthcare,Bangalore,More,Mumbai,POS,1844.21,13,Apparel,2991,Pending
278,2024-10-02,18:01:51,4393.33,Healthcare,Hyderabad,HyperCity,Chennai,POS,4393.33,14,Retail,1689,Failed
279,2024-10-02,13:08:33,4051.3,Clothing,Delhi,More,Pune,POS,4051.3,11,Apparel,714,Failed
280,2024-10-02,7:37:45,2705.13,Furniture,Bangalore,D Mart,Mumbai,ATM,2705.13,15,Electronics,2099,Failed
281,2024-10-02,0:17:13,4841.41,Electronics,Pune,HyperCity,Pune,ATM,4841.41,1,Apparel,2301,Success
282,2024-10-02,2:06:15,1591.32,Clothing,Bangalore,Reliance Fresh,Chennai,Online,1591.32,6,Apparel,3031,Failed
283,2024-10-02,19:31:47,3652.69,Groceries,Mumbai,Metro,Kolkata,POS,3652.69,20,Furniture,2766,Failed
284,2024-10-02,21:15:54,1530.06,Groceries,Mumbai,Easy Day,Delhi,Online,1530.06,4,Grocery,2918,Success
285,2024-10-02,11:05:16,1823.51,Furniture,Chennai,More,Kolkata,ATM,1823.51,16,Electronics,2034,Failed
286,2024-10-02,12:28:19,1104.51,Clothing,Hyderabad,More,Chennai,Online,1104.51,4,Retail,2845,Success
287,2024-10-02,1:59:09,1764.19,Groceries,Mumbai,More,Pune,ATM,1764.19,9,Furniture,3140,Pending
288,2024-10-02,11:41:01,3377.38,Groceries,Mumbai,D Mart,Mumbai,Online,3377.38,16,Furniture,1742,Pending
289,2024-10-02,20:56:25,4918.9,Furniture,Kolkata,More,Hyderabad,Online,4918.9,7,Retail,2712,Success
290,2024-10-02,8:33:11,3100.28,Clothing,Chennai,D Mart,Pune,POS,3100.28,15,Grocery,1693,Pending
291,2024-10-02,20:23:36,2338.47,Clothing,Pune,Metro,Kolkata,POS,2338.47,3,Grocery,3071,Pending
292,2024-10-02,10:23:13,999.08,Electronics,Mumbai,Reliance Fresh,Hyderabad,POS,999.08,8,Apparel,745,Failed
293,2024-10-02,17:04:13,1525.89,Clothing,Kolkata,HyperCity,Kolkata,POS,1525.89,18,Retail,3131,Failed
294,2024-10-02,21:29:07,2993.48,Electronics,Bangalore,Big Bazaar,Hyderabad,Online,2993.48,10,Grocery,929,Success
295,2024-10-02,14:38:43,3522.87,Electronics,Hyderabad,More,Bangalore,POS,3522.87,9,Retail,1787,Success
296,2024-10-02,5:28:34,3541.19,Furniture,Bangalore,More,Kolkata,POS,3541.19,10,Apparel,2125,Failed
297,2024-10-02,14:54:10,3828.95,Electronics,Pune,Metro,Mumbai,Online,3828.95,7,Grocery,1506,Pending
298,2024-10-02,14:25:23,4931.26,Clothing,Pune,More,Hyderabad,ATM,4931.26,16,Furniture,1795,Pending
299,2024-10-02,8:55:47,4170.2,Groceries,Chennai,More,Pune,POS,4170.2,7,Grocery,948,Pending
300,2024-10-02,15:22:48,1820.61,Electronics,Chennai,More,Mumbai,Online,1820.61,18,Furniture,913,Failed
301,2024-10-02,18:09:19,3582.87,Groceries,Chennai,More,Kolkata,Online,3582.87,18,Retail,1644,Success
302,2024-10-02,6:20:59,3230.33,Furniture,Delhi,Reliance Fresh,Bangalore,POS,3230.33,7,Retail,3033,Failed
303,2024-10-02,21:36:52,3239.96,Electronics,Bangalore,Reliance Fresh,Hyderabad,Online,3239.96,9,Furniture,1484,Success
304,2024-10-02,12:36:33,1989.61,Electronics,Bangalore,Croma,Mumbai,ATM,1989.61,4,Furniture,1689,Success
305,2024-10-02,20:37:53,3718.2,Furniture,Chennai,More,Hyderabad,POS,3718.2,17,Retail,3062,Failed
306,2024-10-02,14:22:18,2054.03,Electronics,Bangalore,D Mart,Bangalore,ATM,2054.03,12,Electronics,1492,Failed
307,2024-10-02,15:24:15,2423.74,Healthcare,Delhi,Reliance Fresh,Bangalore,ATM,2423.74,3,Apparel,2489,Pending
308,2024-10-02,18:07:53,3287.93,Furniture,Kolkata,More,Mumbai,Online,3287.93,11,Grocery,3096,Pending
309,2024-10-02,16:23:50,3180.9,Electronics,Hyderabad,Big Bazaar,Hyderabad,ATM,3180.9,9,Furniture,2928,Pending
310,2024-10-02,2:39:30,2236.98,Healthcare,Hyderabad,Spencer's,Chennai,ATM,2236.98,17,Furniture,2937,Success
311,2024-10-02,7:07:48,4481.6,Healthcare,Mumbai,Metro,Bangalore,POS,4481.6,19,Grocery,953,Failed
312,2024-10-02,18:15:29,970.94,Furniture,Kolkata,HyperCity,Bangalore,POS,970.94,8,Retail,2792,Success
313,2024-10-02,1:44:35,4378.32,Healthcare,Hyderabad,More,Kolkata,POS,4378.32,6,Electronics,1886,Success
314,2024-10-02,14:25:19,4570.51,Healthcare,Kolkata,D Mart,Hyderabad,POS,4570.51,6,Furniture,1267,Success
315,2024-10-02,23:39:43,1572.2,Groceries,Delhi,V-Mart,Kolkata,ATM,1572.2,18,Apparel,2787,Success
316,2024-10-02,3:30:53,2263.54,Electronics,Hyderabad,Big Bazaar,Delhi,ATM,2263.54,17,Retail,2484,Pending
317,2024-10-02,14:19:29,3101.33,Electronics,Delhi,Metro,Mumbai,Online,3101.33,4,Retail,1246,Success
318,2024-10-02,23:39:43,1535.09,Groceries,Mumbai,HyperCity,Kolkata,ATM,1535.09,13,Apparel,2258,Failed
319,2024-10-02,1:29:09,2207.31,Groceries,Mumbai,Reliance Fresh,Pune,ATM,2207.31,20,Furniture,1850,Pending
320,2024-10-02,15:37:12,2663.81,Furniture,Mumbai,HyperCity,Hyderabad,Online,2663.81,10,Grocery,1647,Failed
321,2024-10-02,8:01:49,2226.72,Groceries,Bangalore,Big Bazaar,Kolkata,Online,2226.72,18,Electronics,2354,Failed
322,2024-10-02,20:19:11,3424.44,Groceries,Hyderabad,More,Pune,Online,3424.44,16,Electronics,2849,Failed
323,2024-10-02,0:24:13,4023.67,Healthcare,Kolkata,D Mart,Delhi,POS,4023.67,10,Apparel,2370,Pending
324,2024-10-02,2:07:24,1923.77,Groceries,Mumbai,D Mart,Delhi,ATM,1923.77,1,Apparel,3145,Failed
325,2024-10-02,18:09:07,4622,Groceries,Bangalore,Spencer's,Bangalore,ATM,4622,19,Apparel,1936,Failed
326,2024-10-02,2:56:49,4253.41,Clothing,Mumbai,HyperCity,Chennai,POS,4253.41,13,Apparel,3158,Failed
327,2024-10-02,7:21:53,914.12,Groceries,Kolkata,More,Bangalore,POS,914.12,3,Retail,1236,Pending
328,2024-10-02,0:17:43,4283.26,Electronics,Bangalore,More,Pune,POS,4283.26,18,Electronics,2161,Success
329,2024-10-02,5:47:29,2294.7,Healthcare,Bangalore,D Mart,Chennai,Online,2294.7,17,Furniture,1864,Success
330,2024-10-02,3:35:34,2152.78,Healthcare,Pune,HyperCity,Chennai,POS,2152.78,18,Grocery,1104,Failed
331,2024-10-02,8:40:29,2992.82,Furniture,Hyderabad,More,Hyderabad,ATM,2992.82,13,Grocery,2589,Failed
332,2024-10-02,16:44:01,3231.2,Groceries,Hyderabad,Reliance Fresh,Hyderabad,POS,3231.2,18,Furniture,1520,Pending
333,2024-10-02,15:36:52,4539.68,Healthcare,Mumbai,Big Bazaar,Hyderabad,ATM,4539.68,16,Furniture,1719,Success
334,2024-10-02,13:15:18,2138.38,Clothing,Pune,Big Bazaar,Chennai,Online,2138.38,12,Apparel,1785,Success
335,2024-10-02,18:20:35,3062.07,Furniture,Mumbai,More,Delhi,Online,3062.07,1,Retail,2339,Success
336,2024-10-02,17:36:03,2442.26,Clothing,Chennai,More,Hyderabad,ATM,2442.26,6,Apparel,2696,Success
337,2024-10-02,6:25:54,1862.27,Groceries,Hyderabad,HyperCity,Pune,ATM,1862.27,12,Grocery,838,Success
338,2024-10-02,0:26:32,4027.84,Clothing,Bangalore,HyperCity,Bangalore,Online,4027.84,15,Apparel,3061,Failed
339,2024-10-02,19:14:17,1808.54,Groceries,Kolkata,Easy Day,Chennai,POS,1808.54,13,Furniture,2722,Success
340,2024-10-02,16:07:42,4028.26,Groceries,Hyderabad,Metro,Delhi,POS,4028.26,3,Furniture,2866,Pending
341,2024-10-02,10:03:28,3164.99,Electronics,Chennai,Metro,Delhi,Online,3164.99,5,Furniture,3174,Failed
342,2024-10-02,5:58:24,2004.2,Healthcare,Mumbai,Metro,Mumbai,ATM,2004.2,9,Electronics,1411,Failed
343,2024-10-03,16:38:53,4623.12,Groceries,Pune,More,Bangalore,ATM,4623.12,10,Electronics,2317,Failed
344,2024-10-03,5:37:25,4250.48,Groceries,Bangalore,Croma,Pune,ATM,4250.48,5,Retail,2469,Pending
345,2024-10-03,17:45:09,1136.91,Clothing,Chennai,D Mart,Kolkata,ATM,1136.91,1,Retail,1991,Success
346,2024-10-03,0:25:25,3344.53,Electronics,Kolkata,Reliance Fresh,Chennai,POS,3344.53,2,Apparel,2604,Success
347,2024-10-03,2:14:49,1450.72,Electronics,Bangalore,More,Delhi,ATM,1450.72,6,Furniture,1716,Pending
348,2024-10-03,20:40:34,1976.44,Clothing,Mumbai,More,Mumbai,POS,1976.44,17,Furniture,1876,Success
349,2024-10-03,16:07:42,1224.13,Clothing,Kolkata,D Mart,Delhi,Online,1224.13,5,Apparel,2925,Success
350,2024-10-03,13:35:19,2252.69,Healthcare,Pune,D Mart,Mumbai,POS,2252.69,3,Retail,660,Failed
351,2024-10-03,11:39:40,4743.37,Groceries,Mumbai,More,Hyderabad,POS,4743.37,1,Furniture,1588,Success
352,2024-10-03,16:27:11,4297.28,Groceries,Pune,D Mart,Bangalore,Online,4297.28,14,Retail,1705,Pending
353,2024-10-03,17:09:24,4460.5,Clothing,Delhi,HyperCity,Mumbai,ATM,4460.5,5,Grocery,2215,Success
354,2024-10-03,1:51:03,647.73,Groceries,Pune,More,Hyderabad,POS,647.73,1,Retail,2405,Failed
355,2024-10-03,20:22:00,1653.92,Groceries,Hyderabad,More,Pune,POS,1653.92,18,Electronics,2342,Pending
356,2024-10-03,3:15:44,1818.66,Electronics,Pune,More,Hyderabad,POS,1818.66,14,Furniture,3139,Pending
357,2024-10-03,3:10:55,3078.88,Furniture,Bangalore,D Mart,Hyderabad,POS,3078.88,9,Apparel,642,Success
358,2024-10-03,7:21:04,2360.39,Groceries,Hyderabad,Metro,Delhi,POS,2360.39,7,Electronics,599,Pending
359,2024-10-03,19:11:35,871.89,Groceries,Mumbai,More,Bangalore,Online,871.89,5,Electronics,2164,Pending
360,2024-10-03,3:36:00,3487.95,Furniture,Delhi,Easy Day,Mumbai,POS,3487.95,10,Grocery,1546,Pending
361,2024-10-03,2:13:23,2119.74,Clothing,Hyderabad,More,Bangalore,Online,2119.74,14,Furniture,3091,Success
362,2024-10-03,13:56:08,2325.34,Clothing,Hyderabad,Metro,Mumbai,ATM,2325.34,14,Apparel,1230,Success
363,2024-10-03,13:16:20,3147.29,Electronics,Kolkata,More,Bangalore,ATM,3147.29,17,Grocery,3175,Pending
364,2024-10-03,9:18:37,1866.38,Electronics,Bangalore,More,Chennai,ATM,1866.38,10,Apparel,1279,Success
365,2024-10-03,13:29:57,2930.86,Clothing,Bangalore,Metro,Chennai,POS,2930.86,9,Retail,3006,Failed
366,2024-10-03,13:36:26,2120.48,Healthcare,Bangalore,Reliance Fresh,Mumbai,POS,2120.48,13,Grocery,2837,Success
367,2024-10-03,10:23:44,3040.57,Groceries,Hyderabad,Easy Day,Hyderabad,POS,3040.57,11,Retail,2423,Success
368,2024-10-03,19:22:45,2720.23,Clothing,Kolkata,Easy Day,Kolkata,ATM,2720.23,4,Grocery,2935,Success
369,2024-10-03,18:23:24,4779.69,Groceries,Chennai,HyperCity,Chennai,Online,4779.69,20,Retail,2404,Success
370,2024-10-03,7:08:07,1978.4,Clothing,Kolkata,More,Kolkata,POS,1978.4,2,Grocery,1519,Success
371,2024-10-03,16:28:08,3352.31,Furniture,Kolkata,Big Bazaar,Bangalore,Online,3352.31,11,Electronics,1523,Pending
372,2024-10-03,5:45:44,4732.24,Electronics,Mumbai,Big Bazaar,Kolkata,Online,4732.24,6,Apparel,1674,Failed
373,2024-10-03,17:58:11,4032.2,Healthcare,Bangalore,Metro,Mumbai,Online,4032.2,14,Retail,2440,Success
374,2024-10-03,14:47:15,1937.78,Clothing,Delhi,Easy Day,Bangalore,ATM,1937.78,19,Electronics,938,Failed
375,2024-10-03,10:37:05,3351.72,Healthcare,Bangalore,D Mart,Chennai,POS,3351.72,2,Apparel,1952,Success
376,2024-10-03,17:02:54,3942.43,Electronics,Pune,Easy Day,Chennai,ATM,3942.43,18,Retail,2136,Failed
377,2024-10-03,11:20:57,3687.34,Healthcare,Kolkata,Easy Day,Kolkata,Online,3687.34,8,Retail,1885,Success
378,2024-10-03,20:40:31,543.75,Furniture,Bangalore,More,Delhi,POS,543.75,1,Grocery,2969,Pending
379,2024-10-03,1:38:52,4537.68,Groceries,Mumbai,More,Bangalore,Online,4537.68,2,Grocery,2110,Failed
380,2024-10-03,4:58:02,705.23,Healthcare,Kolkata,More,Mumbai,Online,705.23,18,Electronics,3192,Pending
381,2024-10-03,16:33:10,3260.44,Groceries,Delhi,D Mart,Hyderabad,ATM,3260.44,6,Furniture,3167,Failed
382,2024-10-03,8:05:55,2057.49,Electronics,Bangalore,More,Bangalore,Online,2057.49,2,Electronics,671,Failed
383,2024-10-03,12:50:10,817.98,Groceries,Chennai,Reliance Fresh,Hyderabad,ATM,817.98,1,Retail,3132,Failed
384,2024-10-03,22:17:39,3070.37,Healthcare,Mumbai,Croma,Hyderabad,POS,3070.37,15,Apparel,3196,Failed
385,2024-10-03,11:18:54,698.4,Electronics,Chennai,More,Bangalore,ATM,698.4,5,Grocery,1107,Pending
386,2024-10-03,4:14:47,1372.3,Clothing,Bangalore,More,Kolkata,POS,1372.3,8,Retail,2501,Success
387,2024-10-03,20:39:02,2266.84,Furniture,Chennai,More,Bangalore,POS,2266.84,1,Grocery,1842,Success
388,2024-10-03,7:27:28,3347.97,Groceries,Mumbai,Easy Day,Delhi,POS,3347.97,11,Electronics,1654,Success
389,2024-10-03,1:13:59,4544.8,Electronics,Bangalore,Spencer's,Chennai,ATM,4544.8,9,Grocery,881,Pending
390,2024-10-03,14:24:19,775.17,Electronics,Kolkata,Big Bazaar,Kolkata,Online,775.17,8,Grocery,2402,Failed
391,2024-10-03,1:07:37,1989.63,Groceries,Mumbai,Big Bazaar,Kolkata,Online,1989.63,19,Retail,2687,Pending
392,2024-10-03,0:43:14,4527.64,Furniture,Pune,D Mart,Bangalore,Online,4527.64,1,Furniture,1613,Pending
393,2024-10-03,16:32:47,4610.86,Healthcare,Bangalore,D Mart,Mumbai,Online,4610.86,4,Retail,3180,Failed
394,2024-10-03,21:27:21,2266.62,Electronics,Pune,V-Mart,Hyderabad,Online,2266.62,10,Electronics,3174,Failed
395,2024-10-03,4:22:10,2003.37,Healthcare,Hyderabad,D Mart,Chennai,POS,2003.37,19,Grocery,1994,Success
396,2024-10-03,10:43:57,1269.46,Healthcare,Pune,Metro,Bangalore,Online,1269.46,13,Retail,3101,Success
397,2024-10-03,21:44:58,4789.63,Electronics,Chennai,Croma,Pune,Online,4789.63,5,Apparel,3055,Failed
398,2024-10-03,22:53:43,2091.75,Electronics,Mumbai,HyperCity,Chennai,POS,2091.75,1,Furniture,1269,Success
399,2024-10-03,10:42:41,504.94,Furniture,Mumbai,Reliance Fresh,Pune,POS,504.94,6,Grocery,934,Pending
400,2024-10-03,15:22:54,3883.7,Groceries,Delhi,More,Chennai,ATM,3883.7,6,Retail,2759,Pending
401,2024-10-03,13:34:20,4078.68,Electronics,Mumbai,More,Hyderabad,Online,4078.68,17,Furniture,2463,Failed
402,2024-10-03,12:45:14,3752.55,Clothing,Hyderabad,Spencer's,Chennai,Online,3752.55,4,Furniture,2009,Failed
403,2024-10-03,5:24:14,1451.46,Clothing,Bangalore,Metro,Hyderabad,Online,1451.46,19,Electronics,2365,Pending
404,2024-10-03,17:22:01,3873.31,Furniture,Delhi,HyperCity,Chennai,ATM,3873.31,17,Retail,1221,Pending
405,2024-10-03,12:31:36,726.55,Clothing,Delhi,More,Hyderabad,ATM,726.55,20,Grocery,907,Success
406,2024-10-03,4:40:59,2963.7,Furniture,Hyderabad,More,Hyderabad,ATM,2963.7,16,Grocery,2720,Pending
407,2024-10-03,16:25:09,1742.5,Clothing,Pune,Spencer's,Kolkata,Online,1742.5,17,Grocery,2593,Success
408,2024-10-03,15:31:54,3750.72,Furniture,Delhi,Reliance Fresh,Mumbai,Online,3750.72,18,Grocery,2824,Pending
409,2024-10-03,3:42:20,1825.45,Electronics,Kolkata,D Mart,Delhi,ATM,1825.45,5,Retail,3102,Failed
410,2024-10-03,20:23:27,899.06,Clothing,Chennai,D Mart,Kolkata,Online,899.06,5,Furniture,2800,Pending
411,2024-10-03,17:59:50,993.68,Furniture,Bangalore,Croma,Hyderabad,ATM,993.68,7,Retail,2704,Pending
412,2024-10-03,16:46:09,1069.4,Groceries,Delhi,D Mart,Kolkata,Online,1069.4,2,Electronics,2419,Pending
413,2024-10-03,10:24:45,3631.45,Electronics,Pune,Easy Day,Delhi,ATM,3631.45,15,Apparel,630,Failed
414,2024-10-03,19:25:00,4327.19,Electronics,Kolkata,Metro,Delhi,POS,4327.19,7,Retail,2172,Success
415,2024-10-03,16:34:30,2765.02,Furniture,Bangalore,Reliance Fresh,Chennai,POS,2765.02,13,Grocery,1939,Success
416,2024-10-03,16:17:03,3569.82,Groceries,Bangalore,Croma,Delhi,POS,3569.82,15,Apparel,1838,Failed
417,2024-10-03,19:08:35,2290.48,Healthcare,Mumbai,Metro,Hyderabad,Online,2290.48,5,Retail,1531,Pending
418,2024-10-03,18:29:27,603.13,Electronics,Hyderabad,D Mart,Chennai,ATM,603.13,3,Apparel,1131,Failed
419,2024-10-03,9:08:53,2201.54,Healthcare,Mumbai,Big Bazaar,Hyderabad,ATM,2201.54,17,Grocery,1548,Success
420,2024-10-03,3:30:19,4748.51,Groceries,Bangalore,D Mart,Pune,ATM,4748.51,18,Electronics,2340,Success
421,2024-10-03,2:45:55,3290.4,Furniture,Delhi,Metro,Hyderabad,Online,3290.4,7,Retail,1901,Failed
422,2024-10-03,13:22:59,2690.82,Healthcare,Mumbai,D Mart,Chennai,ATM,2690.82,12,Apparel,1305,Failed
423,2024-10-03,19:26:05,2572.27,Groceries,Chennai,Spencer's,Kolkata,POS,2572.27,5,Retail,2308,Pending
424,2024-10-03,2:22:01,2804.65,Furniture,Bangalore,More,Mumbai,POS,2804.65,19,Electronics,3073,Failed
425,2024-10-03,11:35:01,1852.26,Groceries,Chennai,More,Chennai,Online,1852.26,10,Furniture,1752,Success
426,2024-10-03,2:22:57,3727.76,Healthcare,Chennai,Big Bazaar,Mumbai,POS,3727.76,20,Apparel,2565,Success
427,2024-10-03,9:45:42,2541.27,Electronics,Pune,Reliance Fresh,Chennai,Online,2541.27,14,Retail,1343,Success
428,2024-10-03,21:28:24,1829.83,Electronics,Bangalore,Reliance Fresh,Pune,POS,1829.83,5,Electronics,2892,Pending
429,2024-10-03,2:31:45,2996.62,Clothing,Bangalore,Big Bazaar,Mumbai,ATM,2996.62,17,Furniture,2122,Pending
430,2024-10-03,22:27:36,4488.28,Groceries,Hyderabad,D Mart,Hyderabad,ATM,4488.28,20,Retail,3108,Pending
431,2024-10-03,6:07:53,3302.49,Furniture,Delhi,HyperCity,Kolkata,POS,3302.49,3,Furniture,1545,Pending
432,2024-10-03,5:37:50,3572.14,Clothing,Delhi,More,Hyderabad,POS,3572.14,8,Grocery,901,Pending
433,2024-10-03,1:32:28,4845.62,Clothing,Chennai,Easy Day,Bangalore,ATM,4845.62,2,Electronics,578,Pending
434,2024-10-03,14:48:41,1561.33,Electronics,Bangalore,D Mart,Pune,Online,1561.33,8,Retail,3126,Success
435,2024-10-03,4:41:07,3678.83,Clothing,Pune,Big Bazaar,Chennai,POS,3678.83,1,Electronics,1103,Pending
436,2024-10-03,21:06:34,1701.84,Furniture,Pune,More,Kolkata,ATM,1701.84,9,Apparel,2071,Failed
437,2024-10-03,4:29:22,4082.3,Furniture,Hyderabad,More,Kolkata,ATM,4082.3,11,Grocery,1908,Failed
